date,time_slot,slot_index,G1_kw,G2_kw,G3_kw,G4_kw,G5_kw,G1_kwh,G2_kwh,G3_kwh,G4_kwh,G5_kwh,generation_total_kwh,L1_kw,L2_kw,L3_kw,L4_kw,L5_kw,L1_kwh,L2_kwh,L3_kwh,L4_kwh,L5_kwh,load_total_kwh,contract_transfer_kwh,contract_matched_kwh,storage_plan_kwh,storage_actual_kwh,storage_charge_kwh,storage_discharge_kwh,prev_storage_balance_kwh,end_storage_balance_kwh,transfer_success_kwh,surplus_kwh,node_發電端_kwh,node_儲能餘額_kwh,node_合約數量_kwh,node_儲能_kwh,node_用電端_kwh,node_用電端轉移量_kwh,node_成功匹配_kwh,node_儲能存入_kwh,node_未匹配_kwh,node_餘電_kwh
2026-05-14,19:15,77,5.272,3.868,3.164,2.812,2.46,1.318,0.967,0.791,0.703,0.615,4.394,26.056,22.336,18.612,14.892,11.168,6.514,5.584,4.653,3.723,2.792,23.266,3.445,3.515,-5.791,-5.791,0,0.439,70.6,64.809,3.954,0.792,4.394,70.6,3.515,0.439,23.266,0.439,3.954,0,18.96,0.792
2026-05-14,19:30,78,5.396,3.96,3.24,2.88,2.516,1.349,0.99,0.81,0.72,0.629,4.498,26.672,22.864,19.052,15.244,11.432,6.668,5.716,4.763,3.811,2.858,23.816,3.526,3.598,-5.928,-5.928,0,0.45,64.809,58.881,4.048,0.81,4.498,64.809,3.598,0.45,23.816,0.45,4.048,0,19.408,0.81
2026-05-14,19:45,79,4.9,3.592,2.94,2.612,2.288,1.225,0.898,0.735,0.653,0.572,4.083,24.212,20.752,17.296,13.836,10.376,6.053,5.188,4.324,3.459,2.594,21.618,3.201,3.266,-5.381,-5.381,0,0.408,58.881,53.5,3.674,0.736,4.083,58.881,3.266,0.408,21.618,0.408,3.674,0,17.617,0.736
2026-05-14,20:00,80,4.636,3.4,2.784,2.472,2.164,1.159,0.85,0.696,0.618,0.541,3.864,21.236,18.2,15.168,12.136,9.1,5.309,4.55,3.792,3.034,2.275,18.96,3.029,3.091,-5.424,-5.424,0,0.386,53.5,48.076,3.477,0.696,3.864,53.5,3.091,0.386,18.96,0.386,3.477,0,15.174,0.696
2026-05-14,20:15,81,5.216,3.824,3.128,2.784,2.436,1.304,0.956,0.782,0.696,0.609,4.347,23.888,20.476,17.064,13.652,10.24,5.972,5.119,4.266,3.413,2.56,21.33,3.408,3.478,-6.102,-6.102,0,0.435,48.076,41.974,3.913,0.782,4.347,48.076,3.478,0.435,21.33,0.435,3.913,0,17.069,0.782
2026-05-14,20:30,82,5.216,3.824,3.128,2.784,2.436,1.304,0.956,0.782,0.696,0.609,4.347,23.888,20.476,17.064,13.652,10.24,5.972,5.119,4.266,3.413,2.56,21.33,3.408,3.478,-6.102,-6.102,0,0.435,41.974,35.872,3.913,0.782,4.347,41.974,3.478,0.435,21.33,0.435,3.913,0,17.069,0.782
2026-05-14,20:45,83,4.252,3.116,2.552,2.268,1.98,1.063,0.779,0.638,0.567,0.495,3.542,19.464,16.684,13.904,11.124,8.344,4.866,4.171,3.476,2.781,2.086,17.38,2.777,2.834,-4.972,-4.972,0,0.354,35.872,30.9,3.188,0.637,3.542,35.872,2.834,0.354,17.38,0.354,3.188,0,13.909,0.637
2026-05-14,21:00,84,4.58,3.36,2.748,2.444,2.14,1.145,0.84,0.687,0.611,0.535,3.818,19.192,16.448,13.708,10.968,8.224,4.798,4.112,3.427,2.742,2.056,17.135,2.993,3.054,0,0,0,0.382,30.9,30.9,3.436,0.687,3.818,30.9,3.054,0.382,17.135,0.382,3.436,0,13.394,0.687
2026-05-14,21:15,85,4.9,3.592,2.94,2.612,2.292,1.225,0.898,0.735,0.653,0.573,4.084,20.528,17.592,14.66,11.728,8.8,5.132,4.398,3.665,2.932,2.2,18.327,3.202,3.267,0,0,0,0.408,30.9,30.9,3.675,0.736,4.084,30.9,3.267,0.408,18.327,0.408,3.675,0,14.325,0.736
2026-05-14,21:30,86,5.576,4.092,3.348,2.976,2.6,1.394,1.023,0.837,0.744,0.65,4.648,23.364,20.024,16.688,13.352,10.012,5.841,5.006,4.172,3.338,2.503,20.86,3.644,3.718,0,0,0,0.465,30.9,30.9,4.183,0.837,4.648,30.9,3.718,0.465,20.86,0.465,4.183,0,16.305,0.837
2026-05-14,21:45,87,4.86,3.564,2.916,2.592,2.268,1.215,0.891,0.729,0.648,0.567,4.05,20.36,17.452,14.544,11.632,8.724,5.09,4.363,3.636,2.908,2.181,18.178,3.175,3.24,0,0,0,0.405,30.9,30.9,3.645,0.729,4.05,30.9,3.24,0.405,18.178,0.405,3.645,0,14.209,0.729
2026-05-14,22:00,88,6.12,4.488,3.672,3.264,2.856,1.53,1.122,0.918,0.816,0.714,5.1,23.856,20.448,17.04,13.632,10.224,5.964,5.112,4.26,3.408,2.556,21.3,3.998,4.08,0,0,0,0.51,30.9,30.9,4.59,0.918,5.1,30.9,4.08,0.51,21.3,0.51,4.59,0,16.302,0.918
2026-05-14,22:15,89,5.344,3.92,3.208,2.852,2.492,1.336,0.98,0.802,0.713,0.623,4.454,20.836,17.856,14.88,11.904,8.932,5.209,4.464,3.72,2.976,2.233,18.602,3.492,3.563,0,0,0,0.445,30.9,30.9,4.008,0.802,4.454,30.9,3.563,0.445,18.602,0.445,4.008,0,14.238,0.802
2026-05-14,22:30,90,5.916,4.34,3.548,3.156,2.76,1.479,1.085,0.887,0.789,0.69,4.93,23.06,19.768,16.472,13.176,9.884,5.765,4.942,4.118,3.294,2.471,20.59,3.865,3.944,0,0,0,0.493,30.9,30.9,4.437,0.887,4.93,30.9,3.944,0.493,20.59,0.493,4.437,0,15.759,0.887
2026-05-14,22:45,91,3.02,2.216,1.812,1.612,1.404,0.755,0.554,0.453,0.403,0.351,2.516,11.768,10.088,8.408,6.724,5.044,2.942,2.522,2.102,1.681,1.261,10.508,1.973,2.013,0,0,0,0.252,30.9,30.9,2.265,0.452,2.516,30.9,2.013,0.252,10.508,0.252,2.265,0,8.042,0.452
2026-05-14,23:00,92,5.848,4.288,3.508,3.12,2.724,1.462,1.072,0.877,0.78,0.681,4.872,15.3,13.112,10.928,8.74,6.556,3.825,3.278,2.732,2.185,1.639,13.659,3.82,3.898,0,0,0,0.487,30.9,30.9,4.385,0.877,4.872,30.9,3.898,0.487,13.659,0.487,4.385,0,8.884,0.877
2026-05-14,23:15,93,4.796,3.52,2.88,2.56,2.236,1.199,0.88,0.72,0.64,0.559,3.998,12.556,10.76,8.968,7.176,5.38,3.139,2.69,2.242,1.794,1.345,11.21,3.134,3.198,0,0,0,0.4,30.9,30.9,3.598,0.72,3.998,30.9,3.198,0.4,11.21,0.4,3.598,0,7.292,0.72
2026-05-14,23:30,94,5.24,3.844,3.144,2.796,2.448,1.31,0.961,0.786,0.699,0.612,4.368,13.716,11.756,9.796,7.836,5.88,3.429,2.939,2.449,1.959,1.47,12.246,3.424,3.494,0,0,0,0.437,30.9,30.9,3.931,0.786,4.368,30.9,3.494,0.437,12.246,0.437,3.931,0,7.966,0.786
2026-05-14,23:45,95,4.276,3.136,2.564,2.28,1.992,1.069,0.784,0.641,0.57,0.498,3.562,11.184,9.584,7.988,6.392,4.792,2.796,2.396,1.997,1.598,1.198,9.985,2.793,2.85,0,0,0,0.356,30.9,30.9,3.206,0.641,3.562,30.9,2.85,0.356,9.985,0.356,3.206,0,6.494,0.641
2026-05-15,00:00,0,5.5,4.032,3.3,2.932,2.564,1.375,1.008,0.825,0.733,0.641,4.582,15.332,13.14,10.952,8.76,6.568,3.833,3.285,2.738,2.19,1.642,13.688,3.593,3.666,0,0,0,0.458,6,6,4.124,0.825,4.582,6,3.666,0.458,13.688,0.458,4.124,0,9.197,0.825
2026-05-15,00:15,1,4.968,3.644,2.98,2.648,2.32,1.242,0.911,0.745,0.662,0.58,4.14,13.848,11.872,9.892,7.916,5.936,3.462,2.968,2.473,1.979,1.484,12.366,3.246,3.312,0,0,0,0.414,6,6,3.726,0.745,4.14,6,3.312,0.414,12.366,0.414,3.726,0,8.309,0.745
2026-05-15,00:30,2,5.308,3.892,3.184,2.832,2.48,1.327,0.973,0.796,0.708,0.62,4.424,14.8,12.688,10.572,8.46,6.344,3.7,3.172,2.643,2.115,1.586,13.216,3.468,3.539,0,0,0,0.442,6,6,3.981,0.797,4.424,6,3.539,0.442,13.216,0.442,3.981,0,8.881,0.797
2026-05-15,00:45,3,3.184,2.336,1.912,1.7,1.484,0.796,0.584,0.478,0.425,0.371,2.654,8.88,7.612,6.344,5.076,3.808,2.22,1.903,1.586,1.269,0.952,7.93,2.081,2.123,0,0,0,0.265,6,6,2.388,0.478,2.654,6,2.123,0.265,7.93,0.265,2.388,0,5.33,0.478
2026-05-15,01:00,4,5.476,4.016,3.288,2.92,2.556,1.369,1.004,0.822,0.73,0.639,4.564,14.144,12.124,10.104,8.08,6.06,3.536,3.031,2.526,2.02,1.515,12.628,3.578,3.651,0,0,0,0.456,6,6,4.107,0.822,4.564,6,3.651,0.456,12.628,0.456,4.107,0,8.156,0.822
2026-05-15,01:15,5,4.656,3.412,2.792,2.484,2.172,1.164,0.853,0.698,0.621,0.543,3.879,12.024,10.304,8.588,6.868,5.152,3.006,2.576,2.147,1.717,1.288,10.734,3.041,3.103,0,0,0,0.388,6,6,3.491,0.698,3.879,6,3.103,0.388,10.734,0.388,3.491,0,6.933,0.698
2026-05-15,01:30,6,5.672,4.16,3.404,3.024,2.648,1.418,1.04,0.851,0.756,0.662,4.727,14.648,12.556,10.464,8.372,6.276,3.662,3.139,2.616,2.093,1.569,13.079,3.706,3.782,0,0,0,0.473,6,6,4.255,0.85,4.727,6,3.782,0.473,13.079,0.473,4.255,0,8.446,0.85
2026-05-15,01:45,7,3.756,2.756,2.252,2.004,1.752,0.939,0.689,0.563,0.501,0.438,3.13,9.7,8.312,6.928,5.54,4.156,2.425,2.078,1.732,1.385,1.039,8.659,2.454,2.504,0,0,0,0.313,6,6,2.817,0.563,3.13,6,2.504,0.313,8.659,0.313,2.817,0,5.592,0.563
2026-05-15,02:00,8,5.412,3.968,3.248,2.884,2.524,1.353,0.992,0.812,0.721,0.631,4.509,13.516,11.588,9.656,7.724,5.792,3.379,2.897,2.414,1.931,1.448,12.069,3.535,3.607,0,0,0,0.451,6,6,4.058,0.812,4.509,6,3.607,0.451,12.069,0.451,4.058,0,7.65,0.812
2026-05-15,02:15,9,5.092,3.732,3.056,2.716,2.372,1.273,0.933,0.764,0.679,0.593,4.242,12.716,10.9,9.084,7.268,5.448,3.179,2.725,2.271,1.817,1.362,11.354,3.326,3.394,0,0,0,0.424,6,6,3.818,0.763,4.242,6,3.394,0.424,11.354,0.424,3.818,0,7.197,0.763
2026-05-15,02:30,10,5.212,3.82,3.128,2.78,2.428,1.303,0.955,0.782,0.695,0.607,4.342,13.016,11.156,9.296,7.44,5.58,3.254,2.789,2.324,1.86,1.395,11.622,3.405,3.474,0,0,0,0.434,6,6,3.908,0.781,4.342,6,3.474,0.434,11.622,0.434,3.908,0,7.367,0.781
2026-05-15,02:45,11,4.328,3.176,2.596,2.308,2.02,1.082,0.794,0.649,0.577,0.505,3.607,10.812,9.268,7.724,6.18,4.636,2.703,2.317,1.931,1.545,1.159,9.655,2.828,2.886,0,0,0,0.361,6,6,3.247,0.649,3.607,6,2.886,0.361,9.655,0.361,3.247,0,6.119,0.649
2026-05-15,03:00,12,5.336,3.912,3.2,2.844,2.492,1.334,0.978,0.8,0.711,0.623,4.446,13.54,11.608,9.672,7.736,5.804,3.385,2.902,2.418,1.934,1.451,12.09,3.486,3.557,0,0,0,0.445,6,6,4.002,0.8,4.446,6,3.557,0.445,12.09,0.445,4.002,0,7.732,0.8
2026-05-15,03:15,13,5.54,4.064,3.324,2.956,2.584,1.385,1.016,0.831,0.739,0.646,4.617,14.06,12.052,10.044,8.036,6.028,3.515,3.013,2.511,2.009,1.507,12.555,3.62,3.694,0,0,0,0.462,6,6,4.156,0.83,4.617,6,3.694,0.462,12.555,0.462,4.156,0,8.03,0.83
2026-05-15,03:30,14,5.54,4.064,3.324,2.956,2.584,1.385,1.016,0.831,0.739,0.646,4.617,14.06,12.052,10.044,8.036,6.028,3.515,3.013,2.511,2.009,1.507,12.555,3.62,3.694,0,0,0,0.462,6,6,4.156,0.83,4.617,6,3.694,0.462,12.555,0.462,4.156,0,8.03,0.83
2026-05-15,03:45,15,4.104,3.008,2.464,2.188,1.916,1.026,0.752,0.616,0.547,0.479,3.42,10.416,8.928,7.44,5.952,4.464,2.604,2.232,1.86,1.488,1.116,9.3,2.681,2.736,0,0,0,0.342,6,6,3.078,0.616,3.42,6,2.736,0.342,9.3,0.342,3.078,0,5.948,0.616
2026-05-15,04:00,16,5.28,3.872,3.168,2.816,2.464,1.32,0.968,0.792,0.704,0.616,4.4,12.936,11.088,9.24,7.392,5.544,3.234,2.772,2.31,1.848,1.386,11.55,3.45,3.52,0,0,0,0.44,6,6,3.96,0.792,4.4,6,3.52,0.44,11.55,0.44,3.96,0,7.238,0.792
2026-05-15,04:15,17,5.196,3.812,3.116,2.772,2.424,1.299,0.953,0.779,0.693,0.606,4.33,12.728,10.912,9.092,7.272,5.456,3.182,2.728,2.273,1.818,1.364,11.365,3.395,3.464,0,0,0,0.433,6,6,3.897,0.779,4.33,6,3.464,0.433,11.365,0.433,3.897,0,7.122,0.779
2026-05-15,04:30,18,5.912,4.336,3.548,3.152,2.764,1.478,1.084,0.887,0.788,0.691,4.928,14.488,12.42,10.348,8.28,6.208,3.622,3.105,2.587,2.07,1.552,12.936,3.863,3.942,0,0,0,0.493,6,6,4.435,0.887,4.928,6,3.942,0.493,12.936,0.493,4.435,0,8.107,0.887
2026-05-15,04:45,19,4.732,3.468,2.84,2.524,2.204,1.183,0.867,0.71,0.631,0.551,3.942,11.592,9.936,8.28,6.624,4.964,2.898,2.484,2.07,1.656,1.241,10.349,3.091,3.154,0,0,0,0.394,6,6,3.548,0.709,3.942,6,3.154,0.394,10.349,0.394,3.548,0,6.486,0.709
2026-05-15,05:00,20,4.724,3.464,2.832,2.52,2.204,1.181,0.866,0.708,0.63,0.551,3.936,13.872,11.888,9.908,7.924,5.944,3.468,2.972,2.477,1.981,1.486,12.384,3.086,3.149,0,0,0,0.394,6,6,3.543,0.708,3.936,6,3.149,0.394,12.384,0.394,3.543,0,8.526,0.708
2026-05-15,05:15,21,5.156,3.78,3.092,2.752,2.408,1.289,0.945,0.773,0.688,0.602,4.297,15.14,12.98,10.816,8.652,6.488,3.785,3.245,2.704,2.163,1.622,13.519,3.369,3.438,0,0,0,0.43,6,6,3.868,0.773,4.297,6,3.438,0.43,13.519,0.43,3.868,0,9.307,0.773
2026-05-15,05:30,22,5.708,4.184,3.424,3.044,2.664,1.427,1.046,0.856,0.761,0.666,4.756,16.76,14.364,11.972,9.576,7.184,4.19,3.591,2.993,2.394,1.796,14.964,3.729,3.805,0,0,0,0.476,6,6,4.281,0.856,4.756,6,3.805,0.476,14.964,0.476,4.281,0,10.302,0.856
2026-05-15,05:45,23,4.092,3,2.456,2.184,1.912,1.023,0.75,0.614,0.546,0.478,3.411,12.02,10.304,8.588,6.868,5.152,3.005,2.576,2.147,1.717,1.288,10.733,2.674,2.729,0,0,0,0.341,6,6,3.07,0.614,3.411,6,2.729,0.341,10.733,0.341,3.07,0,7.39,0.614
2026-05-15,06:00,24,13.66,10.02,8.196,7.288,6.376,3.415,2.505,2.049,1.822,1.594,11.385,15.456,13.248,11.04,8.832,6.624,3.864,3.312,2.76,2.208,1.656,13.8,8.926,9.108,0,0,0,1.139,6,6,10.247,2.049,11.385,6,9.108,1.139,13.8,1.139,10.247,0,2.642,2.049
2026-05-15,06:15,25,14.136,10.368,8.484,7.54,6.596,3.534,2.592,2.121,1.885,1.649,11.781,15.992,13.708,11.424,9.14,6.856,3.998,3.427,2.856,2.285,1.714,14.28,9.237,9.425,0,0,0,1.178,6,6,10.603,2.121,11.781,6,9.425,1.178,14.28,1.178,10.603,0,2.734,2.121
2026-05-15,06:30,26,15.444,11.324,9.268,8.236,7.208,3.861,2.831,2.317,2.059,1.802,12.87,17.472,14.976,12.48,9.984,7.488,4.368,3.744,3.12,2.496,1.872,15.6,10.09,10.296,0,0,0,1.287,6,6,11.583,2.317,12.87,6,10.296,1.287,15.6,1.287,11.583,0,2.987,2.317
2026-05-15,06:45,27,16.156,11.848,9.696,8.616,7.54,4.039,2.962,2.424,2.154,1.885,13.464,18.28,15.668,13.056,10.444,7.832,4.57,3.917,3.264,2.611,1.958,16.32,10.556,10.771,0,0,0,1.346,6,6,12.117,2.424,13.464,6,10.771,1.346,16.32,1.346,12.117,0,3.126,2.424
2026-05-15,07:00,28,27.216,19.96,16.328,14.516,12.7,6.804,4.99,4.082,3.629,3.175,22.68,22.848,19.584,16.32,13.056,9.792,5.712,4.896,4.08,3.264,2.448,20.4,17.781,18.144,0,0,0,2.268,6,6,20.412,2.268,22.68,6,18.144,2.268,20.4,2.268,20.412,0,0,2.268
2026-05-15,07:15,29,23.044,16.896,13.824,12.288,10.756,5.761,4.224,3.456,3.072,2.689,19.202,19.344,16.58,13.816,11.056,8.292,4.836,4.145,3.454,2.764,2.073,17.272,15.055,15.362,0,0,0,1.92,6,6,17.282,1.92,19.202,6,15.362,1.92,17.272,1.92,17.282,0,0,1.92
2026-05-15,07:30,30,24.496,17.964,14.696,13.064,11.428,6.124,4.491,3.674,3.266,2.857,20.412,20.564,17.624,14.688,11.752,8.812,5.141,4.406,3.672,2.938,2.203,18.36,16.003,16.33,0,0,0,2.041,6,6,18.371,2.041,20.412,6,16.33,2.041,18.36,2.041,18.371,0,0,2.041
2026-05-15,07:45,31,15.968,11.708,9.58,8.516,7.452,3.992,2.927,2.395,2.129,1.863,13.306,13.404,11.488,9.576,7.66,5.744,3.351,2.872,2.394,1.915,1.436,11.968,10.432,10.645,0,0,0,1.331,6,6,11.976,1.33,13.306,6,10.645,1.331,11.968,1.331,11.976,0,0,1.33
2026-05-15,08:00,32,35.112,25.748,21.068,18.728,16.388,8.778,6.437,5.267,4.682,4.097,29.261,22.864,19.6,16.332,13.068,9.8,5.716,4.9,4.083,3.267,2.45,20.416,22.941,23.409,0,0,0,2.926,6,6,26.335,2.926,29.261,6,23.409,2.926,20.416,2.926,26.335,0,0,2.926
2026-05-15,08:15,33,32.692,23.972,19.616,17.436,15.256,8.173,5.993,4.904,4.359,3.814,27.243,21.288,18.248,15.208,12.164,9.124,5.322,4.562,3.802,3.041,2.281,19.008,21.358,21.794,0,0,0,2.724,6,6,24.518,2.725,27.243,6,21.794,2.724,19.008,2.724,24.518,0,0,2.725
2026-05-15,08:30,34,33.904,24.86,20.34,18.08,15.824,8.476,6.215,5.085,4.52,3.956,28.252,22.076,18.924,15.768,12.616,9.464,5.519,4.731,3.942,3.154,2.366,19.712,22.15,22.602,0,0,0,2.825,6,6,25.427,2.825,28.252,6,22.602,2.825,19.712,2.825,25.427,0,0,2.825
2026-05-15,08:45,35,19.372,14.208,11.624,10.332,9.04,4.843,3.552,2.906,2.583,2.26,16.144,12.616,10.812,9.012,7.208,5.408,3.154,2.703,2.253,1.802,1.352,11.264,12.657,12.915,0,0,0,1.614,6,6,14.529,1.615,16.144,6,12.915,1.614,11.264,1.614,14.529,0,0,1.615
2026-05-15,09:00,36,41.396,30.356,24.836,22.076,19.32,10.349,7.589,6.209,5.519,4.83,34.496,24.524,21.02,17.516,14.012,10.512,6.131,5.255,4.379,3.503,2.628,21.896,27.045,27.597,0,0,0,3.45,6,6,31.047,3.449,34.496,6,27.597,3.45,21.896,3.45,31.047,0,0,3.449
2026-05-15,09:15,37,36.368,26.672,21.82,19.396,16.972,9.092,6.668,5.455,4.849,4.243,30.307,21.544,18.468,15.388,12.312,9.236,5.386,4.617,3.847,3.078,2.309,19.237,23.761,24.246,0,0,0,3.031,6,6,27.277,3.03,30.307,6,24.246,3.031,19.237,3.031,27.277,0,0,3.03
2026-05-15,09:30,38,42.872,31.44,25.724,22.864,20.012,10.718,7.86,6.431,5.716,5.003,35.728,25.4,21.772,18.144,14.512,10.884,6.35,5.443,4.536,3.628,2.721,22.678,28.01,28.582,0,0,0,3.573,6,6,32.155,3.573,35.728,6,28.582,3.573,22.678,3.573,32.155,0,0,3.573
2026-05-15,09:45,39,27.204,19.948,16.32,14.508,12.696,6.801,4.987,4.08,3.627,3.174,22.669,16.116,13.812,11.512,9.208,6.908,4.029,3.453,2.878,2.302,1.727,14.389,17.772,18.135,0,0,0,2.267,6,6,20.402,2.267,22.669,6,18.135,2.267,14.389,2.267,20.402,0,0,2.267
2026-05-15,10:00,40,41.504,30.436,24.904,22.136,19.368,10.376,7.609,6.226,5.534,4.842,34.587,25.824,22.136,18.448,14.756,11.068,6.456,5.534,4.612,3.689,2.767,23.058,27.117,27.67,0,0,0,3.459,6,6,31.129,3.458,34.587,6,27.67,3.459,23.058,3.459,31.129,0,0,3.458
2026-05-15,10:15,41,40.276,29.536,24.164,21.48,18.792,10.069,7.384,6.041,5.37,4.698,33.562,25.06,21.48,17.9,14.32,10.74,6.265,5.37,4.475,3.58,2.685,22.375,26.313,26.85,0,0,0,3.356,6,6,30.206,3.356,33.562,6,26.85,3.356,22.375,3.356,30.206,0,0,3.356
2026-05-15,10:30,42,39.968,29.308,23.98,21.316,18.652,9.992,7.327,5.995,5.329,4.663,33.306,24.868,21.316,17.764,14.212,10.656,6.217,5.329,4.441,3.553,2.664,22.204,26.112,26.645,0,0,0,3.331,6,6,29.976,3.33,33.306,6,26.645,3.331,22.204,3.331,29.976,0,0,3.33
2026-05-15,10:45,43,31.972,23.448,19.184,17.052,14.924,7.993,5.862,4.796,4.263,3.731,26.645,19.896,17.052,14.212,11.368,8.524,4.974,4.263,3.553,2.842,2.131,17.763,20.89,21.316,0,0,0,2.665,6,6,23.981,2.664,26.645,6,21.316,2.665,17.763,2.665,23.981,0,0,2.664
2026-05-15,11:00,44,41.716,30.592,25.028,22.248,19.464,10.429,7.648,6.257,5.562,4.866,34.762,27.4,23.488,19.572,15.66,11.744,6.85,5.872,4.893,3.915,2.936,24.466,27.254,27.81,4.836,4.836,4.836,1.058,6,10.836,28.868,3.476,34.762,6,27.81,5.894,24.466,1.058,28.868,4.836,0,3.476
2026-05-15,11:15,45,38.184,28.004,22.912,20.364,17.82,9.546,7.001,5.728,5.091,4.455,31.821,25.084,21.5,17.916,14.332,10.752,6.271,5.375,4.479,3.583,2.688,22.396,24.948,25.457,4.427,4.427,4.427,0.968,10.836,15.263,26.425,3.182,31.821,10.836,25.457,5.395,22.396,0.968,26.425,4.427,0,3.182
2026-05-15,11:30,46,43.32,31.768,25.992,23.104,20.212,10.83,7.942,6.498,5.776,5.053,36.099,28.456,24.392,20.324,16.26,12.196,7.114,6.098,5.081,4.065,3.049,25.407,28.301,28.879,5.022,5.022,5.022,1.099,15.263,20.285,29.978,3.61,36.099,15.263,28.879,6.121,25.407,1.099,29.978,5.022,0,3.61
2026-05-15,11:45,47,37.22,27.296,22.332,19.852,17.372,9.305,6.824,5.583,4.963,4.343,31.018,24.452,20.956,17.464,13.972,10.48,6.113,5.239,4.366,3.493,2.62,21.831,24.318,24.814,4.315,4.315,4.315,0.945,20.285,24.6,25.759,3.102,31.018,20.285,24.814,5.26,21.831,0.945,25.759,4.315,0,3.102
2026-05-15,12:00,48,41.16,30.184,24.696,21.952,19.208,10.29,7.546,6.174,5.488,4.802,34.3,25.424,21.792,18.16,14.528,10.896,6.356,5.448,4.54,3.632,2.724,22.7,26.891,27.44,4.875,4.875,4.875,0.993,24.6,29.475,28.433,3.43,34.3,24.6,27.44,5.868,22.7,0.993,28.433,4.875,0,3.43
2026-05-15,12:15,49,41.82,30.668,25.092,22.304,19.512,10.455,7.667,6.273,5.576,4.878,34.849,25.832,22.14,18.452,14.76,11.068,6.458,5.535,4.613,3.69,2.767,23.063,27.321,27.879,4.953,4.953,4.953,1.009,29.475,34.428,28.888,3.485,34.849,29.475,27.879,5.962,23.063,1.009,28.888,4.953,0,3.485
2026-05-15,12:30,50,46.1,33.808,27.66,24.588,21.508,11.525,8.452,6.915,6.147,5.377,38.416,28.476,24.408,20.34,16.272,12.2,7.119,6.102,5.085,4.068,3.05,25.424,30.118,30.733,5.46,5.46,5.46,1.112,34.428,39.888,31.845,3.841,38.416,34.428,30.733,6.572,25.424,1.112,31.845,5.46,0,3.841
2026-05-15,12:45,51,35.56,26.08,21.336,18.968,16.596,8.89,6.52,5.334,4.742,4.149,29.635,21.968,18.828,15.692,12.552,9.412,5.492,4.707,3.923,3.138,2.353,19.613,23.234,23.708,4.212,4.212,4.212,0.858,39.888,44.1,24.566,2.963,29.635,39.888,23.708,5.07,19.613,0.858,24.566,4.212,0,2.963
2026-05-15,13:00,52,38.476,28.216,23.088,20.52,17.956,9.619,7.054,5.772,5.13,4.489,32.064,25.08,21.496,17.912,14.332,10.748,6.27,5.374,4.478,3.583,2.687,22.392,25.138,25.651,5.904,5.904,5.904,0.254,44.1,50.004,25.905,3.207,32.064,44.1,25.651,6.158,22.392,0.254,25.905,5.904,0,3.207
2026-05-15,13:15,53,43.288,31.744,25.972,23.088,20.196,10.822,7.936,6.493,5.772,5.049,36.072,28.212,24.184,20.152,16.124,12.092,7.053,6.046,5.038,4.031,3.023,25.191,28.281,28.858,6.642,6.642,6.642,0.286,50.004,56.646,29.144,3.607,36.072,50.004,28.858,6.928,25.191,0.286,29.144,6.642,0,3.607
2026-05-15,13:30,54,46.492,34.096,27.896,24.796,21.696,11.623,8.524,6.974,6.199,5.424,38.744,30.304,25.976,21.644,17.316,12.988,7.576,6.494,5.411,4.329,3.247,27.057,30.375,30.995,7.134,7.134,7.134,0.307,56.646,63.78,31.302,3.875,38.744,56.646,30.995,7.441,27.057,0.307,31.302,7.134,0,3.875
2026-05-15,13:45,55,32.064,23.512,19.24,17.1,14.964,8.016,5.878,4.81,4.275,3.741,26.72,20.9,17.912,14.928,11.944,8.956,5.225,4.478,3.732,2.986,2.239,18.66,20.948,21.376,4.92,4.92,4.92,0.212,63.78,68.7,21.588,2.672,26.72,63.78,21.376,5.132,18.66,0.212,21.588,4.92,0,2.672
2026-05-15,14:00,56,33.92,24.876,20.352,18.092,15.828,8.48,6.219,5.088,4.523,3.957,28.267,24.164,20.712,17.26,13.808,10.352,6.041,5.178,4.315,3.452,2.588,21.574,22.162,22.614,6.923,6.923,6.923,0,68.7,75.623,22.614,2.826,28.267,68.7,22.614,6.289,21.574,0,22.614,6.923,0,2.826
2026-05-15,14:15,57,36.28,26.604,21.768,19.348,16.932,9.07,6.651,5.442,4.837,4.233,30.233,25.844,22.152,18.46,14.768,11.076,6.461,5.538,4.615,3.692,2.769,23.075,23.702,24.186,7.405,7.405,7.405,0,75.623,83.028,24.186,3.024,30.233,75.623,24.186,6.726,23.075,0,24.186,7.405,0,3.024
2026-05-15,14:30,58,38.344,28.12,23.008,20.452,17.892,9.586,7.03,5.752,5.113,4.473,31.954,27.316,23.412,19.512,15.608,11.704,6.829,5.853,4.878,3.902,2.926,24.388,25.052,25.563,7.826,7.826,7.826,0,83.028,90.854,25.563,3.196,31.954,83.028,25.563,7.108,24.388,0,25.563,7.826,0,3.196
2026-05-15,14:45,59,38.936,28.552,23.36,20.764,18.172,9.734,7.138,5.84,5.191,4.543,32.446,27.736,23.772,19.812,15.848,11.884,6.934,5.943,4.953,3.962,2.971,24.763,25.438,25.957,7.946,7.946,7.946,0,90.854,98.8,25.957,3.244,32.446,90.854,25.957,7.218,24.763,0,25.957,7.946,0,3.244
